proxyId;institution;collection;category;validScientificNameId;validScientificName;validScientificNameAuthorship;preferredPopularName;taxonGroupName;collector;dateTimeCollected;locality;coordinateUncertaintyInMeters;municipality;county;individualCount;basisOfRecord;identifiedBy;validated;catalogNumber;latitude;longitude;east;north;geometry;scientificNameRank;behavior;unspontaneus;unsureIdentification;hasImage;absent;notRecovered;dateLastModified;dateLastIdentified;occurrenceId;datasetName;datasetId;notes;habitat;sex;collectingMethod;recordNumber;fieldNumber;measurementMethod;georeferenceRemarks;preparations;otherCatalogNumbers;relatedResourceId;relationshipOfResource;typeStatus;eventTime;maximumElevationInMeters;minimumElevationInMeters;verbatimDepth;dynamicProperties;nodeId;institutionCode;collectionCode;popularNames;associatedReferences;hasErrors;blocked;qualityIssue
urn:uuid:1d0c0632-e66b-45bf-ae9b-eae3fe836aa7;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4372;Parus major;Linnaeus, 1758;kjøttmeis;Fugler;Thorbjørn Aakre;04.02.2021 00:00:00;Rønvikjordet, Bodø, No;100;Bodø;Nordland;1;HumanObservasjon;Validator: Steve Baines;True;26013117;67,282699;14,445592;476108;7463002;POINT (476108 7463002);species;feeding;False;False;False;False;False;10.11.2022 10:30:00;;urn:uuid:1d0c0632-e66b-45bf-ae9b-eae3fe836aa7;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2021-02-04/2021-02-04"",""Day"":""4"",""Month"":""2"",""Year"":""2021"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""se-NO"",""Name"":""buoidegaccet""},{""Lang"":""nb-NO"",""Name"":""kjøttmeis""},{""Lang"":""nn-NO"",""Name"":""kjøttmeis""}]";https://www.artsobservasjoner.no/Sighting/26013117;False;False;False
urn:uuid:e7cbf1e7-6e0a-41ef-9a19-1b35d6471f7d;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;EN;3773;Numenius arquata;(Linnaeus, 1758);storspove;Fugler;Harald Misund;28.04.2021 00:00:00;Dyrket jorde vest av Bodin leir., Bodø, No;50;Bodø;Nordland;2;HumanObservasjon;;True;26524023;67,279511;14,442053;475952;7462648;POINT (475952 7462648);species;possiblereproductive;False;False;False;False;False;19.10.2022 09:17:05;;urn:uuid:e7cbf1e7-6e0a-41ef-9a19-1b35d6471f7d;;00000000-0000-0000-0000-000000000000;Activity: PermanentTerritory. Validationstatus: Approved Documented;;in pair;;;;;;;;;;;;;;;"{""Activity"":""PermanentTerritory"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2021-04-28/2021-04-28"",""Day"":""28"",""Month"":""4"",""Year"":""2021"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""storspove""},{""Lang"":""nn-NO"",""Name"":""storspove""},{""Lang"":""se-NO"",""Name"":""stuorraguškkástat""}]";https://www.artsobservasjoner.no/Sighting/26524023;False;False;False
urn:uuid:72d40544-615f-4592-a995-a95bd878bfb8;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4332;Motacilla alba;Linnaeus, 1758;linerle;Fugler;Harald Misund;11.06.2021 00:00:00;Langs elveløp, Bodø, No;25;Bodø;Nordland;1;HumanObservasjon;Validator: Steve Baines;True;26994412;67,279674;14,439502;475842;7462667;POINT (475842 7462667);species;reproductive;False;False;False;False;False;13.11.2022 12:59:21;;urn:uuid:72d40544-615f-4592-a995-a95bd878bfb8;;00000000-0000-0000-0000-000000000000;Fløy mot broa på riksvegen. Activity: CarryingFoodForYoung. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""CarryingFoodForYoung"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2021-06-11/2021-06-11"",""Day"":""11"",""Month"":""6"",""Year"":""2021"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""linerle""},{""Lang"":""nn-NO"",""Name"":""linerle""},{""Lang"":""se-NO"",""Name"":""beštor""}]";https://www.artsobservasjoner.no/Sighting/26994412;False;False;False
urn:uuid:3871f7fb-e5a0-4b4a-af51-0b34c3e3b5bc;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4442;Hippolais icterina;(Vieillot, 1817);gulsanger;Fugler;Nils Harry Lillejord;29.05.2022 00:00:00;Rønvikjordene ringmerkebua, Bodø, No;100;Bodø;Nordland;2;HumanObservasjon;Validator: Steve Baines;True;29409004;67,281693;14,445332;476096;7462890;POINT (476096 7462890);species;possiblereproductive;False;False;True;False;False;18.05.2024 20:16:00;;urn:uuid:3871f7fb-e5a0-4b4a-af51-0b34c3e3b5bc;;00000000-0000-0000-0000-000000000000;Activity: Display/Song. Validationstatus: Approved Media;;;;;;;;;;;;;;;;;"{""Activity"":""Display/Song"",""ValidationStatus"":""Approved Media"",""EventDate"":""2022-05-29/2022-05-29"",""Day"":""29"",""Month"":""5"",""Year"":""2022"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""gulsanger""},{""Lang"":""nn-NO"",""Name"":""gulsongar""},{""Lang"":""se-NO"",""Name"":""fiskesjievžžan""}]";https://www.artsobservasjoner.no/Sighting/29409004;False;False;False
urn:uuid:9b75f2e1-e85d-47af-b46b-a50f2da01c2a;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;NT;4010;Streptopelia decaocto;(Frivaldszky, 1838);tyrkerdue;Fugler;Thor Edgar  Kristiansen;31.05.2022 00:00:00;Ringmerkestasjon, Rønvikjordene, Bodø, No;100;Bodø;Nordland;1;HumanObservasjon;Validator: Steve Baines;True;29432844;67,281329;14,44614;476130;7462849;POINT (476130 7462849);species;stationary;False;False;False;False;False;04.03.2023 12:11:08;;urn:uuid:9b75f2e1-e85d-47af-b46b-a50f2da01c2a;;00000000-0000-0000-0000-000000000000;Activity: Resting. Validationstatus: Approved Documented;;;;;;;OR;;;;;;8.5;;;;"{""Activity"":""Resting"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2022-05-31/2022-05-31"",""EventTime"":""08:30:00/08:30:00"",""Day"":""31"",""Month"":""5"",""Year"":""2022"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""tyrkerdue""},{""Lang"":""nn-NO"",""Name"":""tyrkardue""},{""Lang"":""se-NO"",""Name"":""durkkaduvvá""}]";https://www.artsobservasjoner.no/Sighting/29432844;False;False;False
urn:uuid:8893b36a-9bc2-4a51-b058-841da0b1b6e1;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4007;Columba palumbus;Linnaeus, 1758;ringdue;Fugler;Anne-Marie Austad;15.04.2023 00:00:00;Vågøynes, Rønvikjordene, Bodø, No;348;Bodø;Nordland;3;HumanObservasjon;Validator: Steve Baines;True;31613781;67,284434;14,4518;476377;7463193;POLYGON ((476400 7463461, 476612 7463224, 476482 7463051, 476386 7462952, 476151 7463106, 476121 7463122, 476287 7463329, 476400 7463461));species;;False;False;False;False;False;12.03.2024 12:17:28;;urn:uuid:8893b36a-9bc2-4a51-b058-841da0b1b6e1;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-04-15/2023-04-15"",""Day"":""15"",""Month"":""4"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""3""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""ringdue""},{""Lang"":""nn-NO"",""Name"":""ringdue""},{""Lang"":""se-NO"",""Name"":""dielkoduvvá""}]";https://www.artsobservasjoner.no/Sighting/31613781;False;False;False
urn:uuid:a76dd6ba-f8e0-4323-9bbf-a68251d5c9a6;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4372;Parus major;Linnaeus, 1758;kjøttmeis;Fugler;Anne-Marie Austad;15.04.2023 00:00:00;Bondegårdselva Rønvikjordene, Rønvikjordene, Bodø, No;568;Bodø;Nordland;6;HumanObservasjon;Validator: Steve Baines;True;31613822;67,281107;14,444434;476056;7462825;POLYGON ((476124 7463121, 476389 7462950, 476243 7462888, 476085 7462783, 476108 7462700, 475894 7462569, 475785 7462545, 475701 7462566, 475707 7462599, 475819 7462646, 475956 7462816, 475994 7462803, 476018 7462920, 476124 7463121));species;;False;False;False;False;False;12.05.2024 11:44:10;;urn:uuid:a76dd6ba-f8e0-4323-9bbf-a68251d5c9a6;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-04-15/2023-04-15"",""Day"":""15"",""Month"":""4"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""6""}";1010;NOF;so2-birds;"[{""Lang"":""se-NO"",""Name"":""buoidegaccet""},{""Lang"":""nb-NO"",""Name"":""kjøttmeis""},{""Lang"":""nn-NO"",""Name"":""kjøttmeis""}]";https://www.artsobservasjoner.no/Sighting/31613822;False;False;False
urn:uuid:807f00e6-c8f9-40dc-a33e-278b2468fd8f;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4547;Turdus iliacus;Linnaeus, 1766;rødvingetrost;Fugler;Anne-Marie Austad;15.04.2023 00:00:00;Bondegårdselva Rønvikjordene, Rønvikjordene, Bodø, No;568;Bodø;Nordland;2;HumanObservasjon;;True;31613842;67,281107;14,444434;476056;7462825;POLYGON ((476124 7463121, 476389 7462950, 476243 7462888, 476085 7462783, 476108 7462700, 475894 7462569, 475785 7462545, 475701 7462566, 475707 7462599, 475819 7462646, 475956 7462816, 475994 7462803, 476018 7462920, 476124 7463121));species;;False;False;False;False;False;23.08.2024 12:15:56;;urn:uuid:807f00e6-c8f9-40dc-a33e-278b2468fd8f;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-04-15/2023-04-15"",""Day"":""15"",""Month"":""4"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""se-NO"",""Name"":""ruksessoadjá""},{""Lang"":""nb-NO"",""Name"":""rødvingetrost""},{""Lang"":""nn-NO"",""Name"":""raudvengtrast""}]";https://www.artsobservasjoner.no/Sighting/31613842;False;False;False
urn:uuid:ab81bc41-9d34-4f83-80e6-1b8c0a33151b;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;NT;4426;Sturnus vulgaris;Linnaeus, 1758;stær;Fugler;Anne-Marie Austad;15.04.2023 00:00:00;Bondegårdselva Rønvikjordene, Rønvikjordene, Bodø, No;568;Bodø;Nordland;30;HumanObservasjon;Validator: Steve Baines;True;31613843;67,281107;14,444434;476056;7462825;POLYGON ((476124 7463121, 476389 7462950, 476243 7462888, 476085 7462783, 476108 7462700, 475894 7462569, 475785 7462545, 475701 7462566, 475707 7462599, 475819 7462646, 475956 7462816, 475994 7462803, 476018 7462920, 476124 7463121));species;;False;False;False;False;False;03.08.2024 08:57:36;;urn:uuid:ab81bc41-9d34-4f83-80e6-1b8c0a33151b;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-04-15/2023-04-15"",""Day"":""15"",""Month"":""4"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""30""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""stær""},{""Lang"":""nn-NO"",""Name"":""stare""},{""Lang"":""se-NO"",""Name"":""stárra""}]";https://www.artsobservasjoner.no/Sighting/31613843;False;False;False
urn:uuid:efb2c371-4f75-4340-b0e5-15e7bb0975f4;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;3856;Accipiter nisus;(Linnaeus, 1758);spurvehauk;Fugler;Anne-Marie Austad;15.04.2023 00:00:00;Bondegårdselva Rønvikjordene, Rønvikjordene, Bodø, No;568;Bodø;Nordland;1;HumanObservasjon;Validator: Steve Baines;True;31613849;67,281107;14,444434;476056;7462825;POLYGON ((476124 7463121, 476389 7462950, 476243 7462888, 476085 7462783, 476108 7462700, 475894 7462569, 475785 7462545, 475701 7462566, 475707 7462599, 475819 7462646, 475956 7462816, 475994 7462803, 476018 7462920, 476124 7463121));species;moving;False;False;False;False;False;09.05.2024 20:25:53;;urn:uuid:efb2c371-4f75-4340-b0e5-15e7bb0975f4;;00000000-0000-0000-0000-000000000000;Activity: FlyingBy. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""FlyingBy"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-04-15/2023-04-15"",""Day"":""15"",""Month"":""4"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""spurvehauk""},{""Lang"":""nn-NO"",""Name"":""sporvehauk""},{""Lang"":""se-NO"",""Name"":""dihtti""}]";https://www.artsobservasjoner.no/Sighting/31613849;False;False;False
urn:uuid:e11483d2-eb5f-44b3-a10e-c2717faefc96;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4332;Motacilla alba;Linnaeus, 1758;linerle;Fugler;Anne-Marie Austad;08.05.2023 00:00:00;Rønvikjordene Vest, Rønvikjordene, Bodø, No;874;Bodø;Nordland;5;HumanObservasjon;;True;31839345;67,28357;14,440194;475876;7463101;POLYGON ((475388 7463195, 475642 7463345, 475659 7463121, 476118 7463376, 476164 7463468, 476182 7463632, 476220 7463683, 476409 7463468, 476108 7463111, 475996 7462811, 475710 7462606, 475388 7463195));species;feeding;False;False;False;False;False;25.08.2024 10:30:13;;urn:uuid:e11483d2-eb5f-44b3-a10e-c2717faefc96;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-05-08/2023-05-08"",""Day"":""8"",""Month"":""5"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""5"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""linerle""},{""Lang"":""nn-NO"",""Name"":""linerle""},{""Lang"":""se-NO"",""Name"":""beštor""}]";https://www.artsobservasjoner.no/Sighting/31839345;False;False;False
urn:uuid:54f21005-60df-45f1-9ee0-2b15165b289b;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4559;Turdus pilaris;Linnaeus, 1758;gråtrost;Fugler;Anne-Marie Austad;08.05.2023 00:00:00;Rønvikjordene Vest, Rønvikjordene, Bodø, No;874;Bodø;Nordland;50;HumanObservasjon;;True;31839349;67,28357;14,440194;475876;7463101;POLYGON ((475388 7463195, 475642 7463345, 475659 7463121, 476118 7463376, 476164 7463468, 476182 7463632, 476220 7463683, 476409 7463468, 476108 7463111, 475996 7462811, 475710 7462606, 475388 7463195));species;feeding;False;False;False;False;False;23.08.2024 12:41:27;;urn:uuid:54f21005-60df-45f1-9ee0-2b15165b289b;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-05-08/2023-05-08"",""Day"":""8"",""Month"":""5"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""50"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""se-NO"",""Name"":""ránesrásttis""},{""Lang"":""nb-NO"",""Name"":""gråtrost""},{""Lang"":""nn-NO"",""Name"":""gråtrast""}]";https://www.artsobservasjoner.no/Sighting/31839349;False;False;False
urn:uuid:68116517-2bc1-4294-a316-656e508ba96d;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4365;Cyanistes caeruleus;(Linnaeus, 1758);blåmeis;Fugler;Anne-Marie Austad;08.05.2023 00:00:00;Bondegårdselva Rønvikjordene, Rønvikjordene, Bodø, No;568;Bodø;Nordland;4;HumanObservasjon;Validator: Steve Baines;True;31839302;67,281107;14,444434;476056;7462825;POLYGON ((476124 7463121, 476389 7462950, 476243 7462888, 476085 7462783, 476108 7462700, 475894 7462569, 475785 7462545, 475701 7462566, 475707 7462599, 475819 7462646, 475956 7462816, 475994 7462803, 476018 7462920, 476124 7463121));species;;False;False;False;False;False;12.05.2024 11:33:54;;urn:uuid:68116517-2bc1-4294-a316-656e508ba96d;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-05-08/2023-05-08"",""Day"":""8"",""Month"":""5"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""4""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""blåmeis""},{""Lang"":""nn-NO"",""Name"":""blåmeis""},{""Lang"":""se-NO"",""Name"":""alitgaccet""}]";https://www.artsobservasjoner.no/Sighting/31839302;False;False;False
urn:uuid:0bfd6ce4-c4f1-4456-a3cf-2701e532f95e;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;VU;3681;Larus canus;Linnaeus, 1758;fiskemåke;Fugler;Anne-Marie Austad;08.05.2023 00:00:00;Rønvikjordene Vest, Rønvikjordene, Bodø, No;874;Bodø;Nordland;50;HumanObservasjon;Validator: Steve Baines;True;31839340;67,28357;14,440194;475876;7463101;POLYGON ((475388 7463195, 475642 7463345, 475659 7463121, 476118 7463376, 476164 7463468, 476182 7463632, 476220 7463683, 476409 7463468, 476108 7463111, 475996 7462811, 475710 7462606, 475388 7463195));species;;False;False;False;False;False;24.04.2024 12:27:49;;urn:uuid:0bfd6ce4-c4f1-4456-a3cf-2701e532f95e;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-05-08/2023-05-08"",""Day"":""8"",""Month"":""5"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""50""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""fiskemåke""},{""Lang"":""nn-NO"",""Name"":""fiskemåse""},{""Lang"":""se-NO"",""Name"":""báiski""}]";https://www.artsobservasjoner.no/Sighting/31839340;False;False;False
urn:uuid:af0c99ff-c626-4938-81f2-d0549ed42ace;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4322;Anthus pratensis;(Linnaeus, 1758);heipiplerke;Fugler;Anne-Marie Austad;08.05.2023 00:00:00;Rønvikjordene Vest, Rønvikjordene, Bodø, No;874;Bodø;Nordland;3;HumanObservasjon;;True;31839343;67,28357;14,440194;475876;7463101;POLYGON ((475388 7463195, 475642 7463345, 475659 7463121, 476118 7463376, 476164 7463468, 476182 7463632, 476220 7463683, 476409 7463468, 476108 7463111, 475996 7462811, 475710 7462606, 475388 7463195));species;possiblereproductive;False;False;False;False;False;25.08.2024 11:05:25;;urn:uuid:af0c99ff-c626-4938-81f2-d0549ed42ace;;00000000-0000-0000-0000-000000000000;Activity: Display/Song. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Display/Song"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-05-08/2023-05-08"",""Day"":""8"",""Month"":""5"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""3"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""heipiplerke""},{""Lang"":""nn-NO"",""Name"":""heipiplerke""},{""Lang"":""se-NO"",""Name"":""niitocivkkán""}]";https://www.artsobservasjoner.no/Sighting/31839343;False;False;False
urn:uuid:cc08a3fa-ecd8-4d2b-96f3-509844fd6aed;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4559;Turdus pilaris;Linnaeus, 1758;gråtrost;Fugler;Anne-Marie Austad;08.05.2023 00:00:00;Bondegårdselva Rønvikjordene, Rønvikjordene, Bodø, No;568;Bodø;Nordland;5;HumanObservasjon;;True;31839275;67,281107;14,444434;476056;7462825;POLYGON ((476124 7463121, 476389 7462950, 476243 7462888, 476085 7462783, 476108 7462700, 475894 7462569, 475785 7462545, 475701 7462566, 475707 7462599, 475819 7462646, 475956 7462816, 475994 7462803, 476018 7462920, 476124 7463121));species;;False;False;False;False;False;23.08.2024 12:41:31;;urn:uuid:cc08a3fa-ecd8-4d2b-96f3-509844fd6aed;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-05-08/2023-05-08"",""Day"":""8"",""Month"":""5"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""5"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""se-NO"",""Name"":""ránesrásttis""},{""Lang"":""nb-NO"",""Name"":""gråtrost""},{""Lang"":""nn-NO"",""Name"":""gråtrast""}]";https://www.artsobservasjoner.no/Sighting/31839275;False;False;False
urn:uuid:ee5f5452-9085-4e50-a907-2d1b693c2b0d;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;VU;156989;Calidris pugnax;(Linnaeus, 1758);brushane;Fugler;Harald Misund;11.08.2023 00:00:00;Sti langs elv, fra gangbro, Bodø, No;50;Bodø;Nordland;12;HumanObservasjon;Validator: Steve Baines;True;32697575;67,279091;14,437759;475767;7462603;POINT (475767 7462603);species;feeding;False;False;False;False;False;20.04.2024 08:58:39;;urn:uuid:ee5f5452-9085-4e50-a907-2d1b693c2b0d;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-08-11/2023-08-11"",""Day"":""11"",""Month"":""8"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""12""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""brushane""},{""Lang"":""nn-NO"",""Name"":""brushane""},{""Lang"":""se-NO"",""Name"":""rávgoš""}]";https://www.artsobservasjoner.no/Sighting/32697575;False;False;False
urn:uuid:7f54fdf9-22b8-4eab-bdb4-6dc4e943355d;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4507;Erithacus rubecula;(Linnaeus, 1758);rødstrupe;Fugler;Anne-Marie Austad|Geir Høitomt;22.08.2023 00:00:00;Bondegårdselva Rønvikjordene, Rønvikjordene, Bodø, No;568;Bodø;Nordland;2;HumanObservasjon;;True;32791687;67,281107;14,444434;476056;7462825;POLYGON ((476124 7463121, 476389 7462950, 476243 7462888, 476085 7462783, 476108 7462700, 475894 7462569, 475785 7462545, 475701 7462566, 475707 7462599, 475819 7462646, 475956 7462816, 475994 7462803, 476018 7462920, 476124 7463121));species;;False;False;False;False;False;23.08.2024 13:02:30;;urn:uuid:7f54fdf9-22b8-4eab-bdb4-6dc4e943355d;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-08-22/2023-08-22"",""Day"":""22"",""Month"":""8"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""rødstrupe""},{""Lang"":""nn-NO"",""Name"":""raudstrupe""},{""Lang"":""se-NO"",""Name"":""guovssoloddi""}]";https://www.artsobservasjoner.no/Sighting/32791687;False;False;False
urn:uuid:07bc6dac-dc65-44ca-b8e5-756a238f2a44;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4208;Emberiza schoeniclus;(Linnaeus, 1758);sivspurv;Fugler;Anne-Marie Austad|Geir Høitomt;22.08.2023 00:00:00;Bondegårdselva Rønvikjordene, Rønvikjordene, Bodø, No;568;Bodø;Nordland;2;HumanObservasjon;;True;32791757;67,281107;14,444434;476056;7462825;POLYGON ((476124 7463121, 476389 7462950, 476243 7462888, 476085 7462783, 476108 7462700, 475894 7462569, 475785 7462545, 475701 7462566, 475707 7462599, 475819 7462646, 475956 7462816, 475994 7462803, 476018 7462920, 476124 7463121));species;;False;False;False;False;False;30.08.2024 09:22:06;;urn:uuid:07bc6dac-dc65-44ca-b8e5-756a238f2a44;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-08-22/2023-08-22"",""Day"":""22"",""Month"":""8"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""sivspurv""},{""Lang"":""nn-NO"",""Name"":""sivsporv""},{""Lang"":""se-NO"",""Name"":""suovkacizáš""}]";https://www.artsobservasjoner.no/Sighting/32791757;False;False;False
urn:uuid:f5d43313-38ee-4702-abc9-42688acf1b63;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;VU;295741;"Astur gentilis ";(Linnaeus, 1758);hønsehauk;Fugler;Håvard Eggen;10.02.2024 00:00:00;Bodin Leir, Bodø, No;200;Bodø;Nordland;2;HumanObservasjon;;True;33865976;67,280701;14,447892;476205;7462778;POINT (476205 7462778);species;;False;False;False;False;False;13.08.2025 15:13:40;;urn:uuid:f5d43313-38ee-4702-abc9-42688acf1b63;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;OR;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2024-02-10/2024-02-10"",""Day"":""10"",""Month"":""2"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""hønsehauk""},{""Lang"":""nn-NO"",""Name"":""hønsehauk""},{""Lang"":""se-NO"",""Name"":""goahppilfálli""}]";https://mobil.artsobservasjoner.no/sighting/33865976;False;False;False
